stripper - Spec Value (Duty),stripper - Stage Pressure (Condenser),stripper - Stage Pressure (Reboiler),DEA6 - Temperature,DEA6 - CO2 Composition(mole %),DEA6 - H2S Composition(ppm),DEA6 - Acid Gas Temperature,DEA7 - Temperature,DEA7 - CO2 Composition(mole %),DEA7 - H2S Composition(ppm)
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02139,104.9
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02135,104.8
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11000000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02132,104.6
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02128,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02128,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
11100000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.02129,104.5
